@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
37.9621085,23.7108914,restaurant,souvlaki,Γουρουνάκια πιάτσα,,,
37.9536460,23.7012827,restaurant,,Mpachalogatos,,,
37.9441334,23.6908810,restaurant,burger,29 Superb Burgers & Buns,,,
37.9660695,23.7262408,restaurant,,Σφήκα,Mo-Su 11:00-02:00,,
37.9499185,23.6900856,restaurant,greek,Το Στέκι του Νότη,,,
37.9548847,23.7086430,restaurant,pizza,Chalet Pizza,,,
37.9546174,23.7123755,restaurant,greek,Λαδόκολλα,,,
37.9547506,23.7121100,restaurant,barbeque;souvlaki;gyros,Stage Grill,,,
37.9569605,23.7025870,restaurant,greek,Δημαρχείο,,,
37.9480493,23.6997241,restaurant,chicken,Chicken House,,,
37.9500618,23.6793157,restaurant,,Ερμής,,,
37.9918091,23.6780462,restaurant,,,,,
37.9394947,23.6410338,restaurant,,γαλαξίας,,,
37.9669594,23.7127551,restaurant,,Το Καφενείο,,,
37.9800761,23.7111930,restaurant,greek,Κανέλλα,Mo-Th 13:30-03:00; Fr-Sa 13:30-03:30; Su 13:30-03:00,,
38.1403350,23.8594246,restaurant,greek,Άβακας,,,
37.9474829,23.6787858,restaurant,kebab,Ο Πρόεδρος,,,
38.0984679,23.6688355,restaurant,,Το Έλατο,,,
37.9493411,23.6341126,restaurant,kebab,Μπαρμπαδήμος,,,
37.9494613,23.6355766,restaurant,,Piazza di Porto,,,
37.9380122,23.6417742,restaurant,,Μεζεδάκια,,,
37.9419690,23.6450420,restaurant,,Μεζές... τεφαρίκι,,,
37.9639744,23.6319522,restaurant,,Ο Βλάχος,,,
37.9608932,23.6353246,restaurant,greek,Μαρίνης,,,
37.9927036,23.7045600,restaurant,,,,,
37.9856717,23.7140137,restaurant,,Μαγείρικο,,,
37.9865503,23.7101256,restaurant,,Φαγητό απο σπίτι,,,
37.9940908,23.7081875,restaurant,,Η γωνιά του Πλάτωνα,,,
37.9877394,23.7119950,restaurant,pizza,,,,
37.9918694,23.7105654,restaurant,,Μανώλας,,,
38.1185886,23.8567969,restaurant,,Κιμωλία,,,
38.1200125,23.8582174,restaurant,,Κουρσάρος,,,
37.9508606,23.6833491,restaurant,barbecue,Ο Βόλος,,,
37.9816521,23.7169489,restaurant,,Η Σαμ τα έχει με λάθος αγόρι,,,
37.9811422,23.7173141,restaurant,,Οι φίλοι,,,
37.9757053,23.7254971,restaurant,,Εύχαρις,,,
37.9648301,23.7265044,restaurant,,Αμβροσία,,,
37.9686105,23.7126140,restaurant,,,,,
37.9349685,23.6320813,restaurant,,Ο Γιάννης,,,
