@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
53.3101582,-6.2827068,restaurant,pizza,Base Wood Fired Pizza,"Mo-Fr 16:00-23:00, Sa-Su 13:00-23:00",,
53.3098652,-6.2830726,restaurant,persian,Anar,,,
53.3098416,-6.2831586,restaurant,italian,Mario's,,,
53.3109699,-6.2828433,restaurant,syrian;lebanese,Damascus Gate,,,
53.3105799,-6.2830252,restaurant,japanese,Tani,"Mo 17:00-11:00, Tu-Su 12:00-23:00",,
53.3105043,-6.2830380,restaurant,indian,Spice Village,Mo-Su 17:00-23:00,yes,yes
53.3092835,-6.2847855,restaurant,indian,Meghna Tandoori,"Mo-Fr 12:00-14:00,18:00-23:00,Sa-Su 18:00-23:00",,
53.3435189,-6.2892811,restaurant,italian,Caffè Giuliano,,,
53.3321335,-6.2748814,restaurant,,Bastible,"We-Fr 18:00-21:30, Sa 12:30-14:45,18:00-21:30, Su 12:30-15:30",,
53.3429310,-6.2761863,restaurant,,Variety Jones,,,
53.3441797,-6.2675693,restaurant,italian,Toscana,Mo-Su 12:00-24:00+,,
53.3442944,-6.2665157,restaurant,greek,Mykonos Taverna,,,
53.2918250,-6.3806466,restaurant,regional,Phoenix,,,
53.3442744,-6.2655032,restaurant,korean,Hailan Korean Restaurant,,,
