45.7719407,4.8354752,Résidence Villemanzy,information,,,,,,
45.7656823,4.8280139,Collège,hotel,,,,,,
45.7726954,4.8443612,,artwork,,,,,,"Flacking : mosaic, sidewalk’s plaster"
45.7681084,4.8525069,,artwork,,,,,,"Pixel :petite mosaïque mural au-dessus de la place de la rue Tête D'Or, représentant un policier"
45.7580316,4.8409803,Silence,spa_resort,,,,,,
45.7743571,4.8451025,,artwork,,,,,,"Flacking : mosaic, sidewalk’s plaster"
45.7433202,4.8792000,,information,,,,,,
45.7425592,4.8786905,,information,,,,,,
45.7425411,4.8788105,,information,,,,,,
45.7432260,4.8783349,,information,,,,,,
45.7429563,4.8782962,,information,,,,,,
45.7428203,4.8787948,,information,,,,,,
45.7430195,4.8789381,,information,,,,,,
45.7695305,4.8435098,Space Invader,artwork,,,,,,Pixel : alien mosaic
45.7771245,4.8451206,,artwork,,,,,,"Flacking : mosaic, sidewalk’s plaster"
45.7762650,4.8448561,,artwork,,,,,,Pixel : mosaic
45.7491850,4.8387979,Comfort Suites,hotel,,,,,,
45.7478616,4.8354195,B&B Hotels,hotel,,,,,,
45.7615099,4.8232920,,viewpoint,,,,,,
45.7613332,4.8236426,,viewpoint,,,,,,
45.7815704,4.8398218,"Construire dans la pente, lier le haut et le bas",information,,,,,,
45.7815676,4.8398249,La montée de la Boucle,information,,,,,,
45.7815737,4.8398187,L'esprit du quartier,information,,,,,,
45.7827403,4.8385110,,information,,,,,,
45.7827384,4.8384777,,information,,,,,,
45.7681449,4.8279890,Fresque des Lyonnais,artwork,,,,,,
45.7484542,4.8605060,,artwork,,,,,,
45.7564604,4.8402384,,information,,,,,,
45.7748590,4.8168426,,artwork,,,,,,
45.7748749,4.8166025,Hommage à Léon,artwork,,,,,,
45.7754275,4.8172629,,artwork,,,,,,
45.7755648,4.8170924,Colonne,artwork,,,,,,
45.7750871,4.8159446,,artwork,,,,,,
45.7755913,4.8164119,Mimi,artwork,,,,,,
45.7746820,4.8158372,Duplex,artwork,,,,,,
45.7760625,4.8563914,Rozier,artwork,,,,,,
45.7805413,4.8361711,,artwork,,,,,,
45.7739768,4.8385855,,information,,,,,,
45.7736670,4.8322295,Galerie Regard Sud,gallery,,,,,,
